-8.1984,10.179,1.2356
-9.8459,11.768,0.82376
-11.356,13.945,0.90221
-11.356,13.945,0.90221
-13.259,16.181,1.7064
-15.965,17.966,3.3343
-18.731,18.966,5.1583
-20.104,19.26,6.8647
-19.574,18.731,7.7473
-17.672,18.064,7.4727
-17.672,18.064,7.4727
-15.396,17.515,6.3547
-13.415,17.005,4.9229
-12.572,16.397,3.9619
-12.788,15.455,4.158
-13.396,13.867,5.6094
-13.455,11.964,7.9434
-13.455,11.964,7.9434
-12.062,9.7478,10.003
-9.2182,7.4923,10.964
-5.9036,5.5506,10.964
-3.4127,3.5304,10.219
-1.9809,1.4318,8.8064
-1.5102,-0.90221,7.1785
-1.4906,-3.2362,5.3937
-1.4906,-3.2362,5.3937
-1.471,-5.3152,3.55
-1.1572,-6.6293,1.9221
-0.25497,-7.5903,0.45111
1.1768,-8.3945,-0.7453
2.9224,-8.9829,-1.824
4.668,-9.4732,-2.3732
6.0801,-9.8067,-2.4517
6.0801,-9.8067,-2.4517
7.0804,-9.9636,-1.824
7.5511,-9.9636,-0.58839
7.4923,-9.9243,1.2749
7.1,-9.7282,3.4127
6.492,-9.2771,5.3544
6.492,-9.2771,5.3544
5.629,-8.5906,6.9235
4.5503,-7.5707,7.8846
2.8635,-6.3351,8.4141
0.7453,-5.0995,8.6495
-1.2945,-3.6873,8.5318
-2.7066,-1.8044,7.6884
-2.7066,-1.8044,7.6884
-3.3735,0.27458,6.845
-4.5307,2.3928,6.9823
-7.1589,4.1776,8.8064
-11.297,5.6094,12.101
-16.161,7.0412,15.887
-20.712,8.6887,19.123
-20.712,8.6887,19.123
-23.673,10.434,21.202
